parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,5621,5625,5628,5635,5637,5643,5678,5679,5686,5690,5693,5697,5703,5728,7128,7156,7157,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
tmax_allsnow:hru_5635:mon_9,log,factor,35.452866,25.0,40.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_1,log,factor,32.446323,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_10,log,factor,36.765949,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_11,log,factor,34.349941,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_12,log,factor,33.459538,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_2,log,factor,33.065533,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_3,log,factor,34.246681,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_4,log,factor,35.257004,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_5,log,factor,35.338013,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_6,log,factor,35.338013,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_7,log,factor,35.338013,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_8,log,factor,35.338013,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5637:mon_9,log,factor,35.338013,25.0,40.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_1,log,factor,32.523132,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_10,log,factor,36.850567,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_11,log,factor,34.430195,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_12,log,factor,33.538174,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_2,log,factor,33.143456,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_3,log,factor,34.326744,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_4,log,factor,35.338894,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_5,log,factor,35.420055,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_6,log,factor,35.420055,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_7,log,factor,35.420055,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_8,log,factor,35.420055,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5643:mon_9,log,factor,35.420055,25.0,40.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_1,log,factor,32.456825,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_10,log,factor,36.777622,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_11,log,factor,34.360512,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_12,log,factor,33.470062,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_2,log,factor,33.076153,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_3,log,factor,34.25745,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_4,log,factor,35.268215,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_5,log,factor,35.349243,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_6,log,factor,35.349243,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_7,log,factor,35.349243,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_8,log,factor,35.349243,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5678:mon_9,log,factor,35.349243,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_1,log,factor,32.549988,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_10,log,factor,36.889366,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_11,log,factor,34.424129,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_12,log,factor,33.547104,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_2,log,factor,33.169136,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_3,log,factor,34.339954,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_4,log,factor,35.369267,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_5,log,factor,35.45047,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_6,log,factor,35.45047,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_7,log,factor,35.45047,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_8,log,factor,35.45047,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5679:mon_9,log,factor,35.45047,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_1,log,factor,32.436096,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_10,log,factor,36.819832,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_11,log,factor,33.98246,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_12,log,factor,33.244751,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_2,log,factor,33.036972,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_3,log,factor,34.057167,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_4,log,factor,35.217907,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_5,log,factor,35.353909,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_6,log,factor,35.353909,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_7,log,factor,35.353909,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_8,log,factor,35.353909,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5686:mon_9,log,factor,35.353909,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_1,log,factor,32.536041,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_10,log,factor,36.95546,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_11,log,factor,34.107845,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_12,log,factor,33.36869,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_2,log,factor,33.141125,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_3,log,factor,34.194714,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_4,log,factor,35.369804,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_5,log,factor,35.45097,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_6,log,factor,35.45097,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_7,log,factor,35.45097,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_8,log,factor,35.45097,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5690:mon_9,log,factor,35.45097,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_1,log,factor,32.531181,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_10,log,factor,36.976746,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_11,log,factor,34.00407,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_12,log,factor,33.310009,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_2,log,factor,33.131649,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_3,log,factor,34.146889,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_4,log,factor,35.369652,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_5,log,factor,35.450802,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_6,log,factor,35.450802,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_7,log,factor,35.450802,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_8,log,factor,35.450802,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5693:mon_9,log,factor,35.450802,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_1,log,factor,32.556557,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_10,log,factor,36.26778,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_11,log,factor,34.543434,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_12,log,factor,33.587738,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_2,log,factor,33.191868,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_3,log,factor,34.266579,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_4,log,factor,34.79776,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_5,log,factor,35.433964,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_6,log,factor,35.433964,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_7,log,factor,35.433964,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_8,log,factor,35.433964,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5697:mon_9,log,factor,35.433964,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_1,log,factor,32.464573,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_10,log,factor,36.325104,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_11,log,factor,34.558769,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_12,log,factor,33.518318,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_2,log,factor,33.115826,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_3,log,factor,34.123371,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_4,log,factor,34.254189,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_5,log,factor,35.320099,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_6,log,factor,35.320099,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_7,log,factor,35.320099,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_8,log,factor,35.320099,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5703:mon_9,log,factor,35.320099,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_1,log,factor,32.577442,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_10,log,factor,36.684788,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_11,log,factor,34.638725,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_12,log,factor,33.621136,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_2,log,factor,33.225319,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_3,log,factor,34.265915,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_4,log,factor,34.559303,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_5,log,factor,35.448479,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_6,log,factor,35.448479,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_7,log,factor,35.448479,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_8,log,factor,35.448479,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_5728:mon_9,log,factor,35.448479,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_1,log,factor,32.495823,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_10,log,factor,32.02409,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_11,log,factor,34.022213,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_12,log,factor,33.413891,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_2,log,factor,33.070518,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_3,log,factor,34.099781,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_4,log,factor,35.290859,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_5,log,factor,35.380924,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_6,log,factor,35.380924,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_7,log,factor,35.380924,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_8,log,factor,35.380924,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7128:mon_9,log,factor,35.380924,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_1,log,factor,32.477776,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_10,log,factor,36.679546,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_11,log,factor,34.159035,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_12,log,factor,33.315231,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_2,log,factor,33.082436,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_3,log,factor,34.091557,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_4,log,factor,35.115242,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_5,log,factor,35.440502,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_6,log,factor,35.440502,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_7,log,factor,35.440502,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_8,log,factor,35.440502,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7156:mon_9,log,factor,35.440502,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_1,log,factor,32.471024,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_10,log,factor,36.914146,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_11,log,factor,33.927605,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_12,log,factor,33.241016,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_2,log,factor,33.07,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_3,log,factor,34.078289,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_4,log,factor,35.306213,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
tmax_allsnow:hru_7157:mon_5,log,factor,35.387249,25.0,40.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,,,,,,,,,,,,,,,hru
